/wiki/Abigail_Burns_(Earth-616), Iron Woman
/wiki/Abigail_Dunton_(Earth-616),
/wiki/Abigail_Wright_(Earth-616),Angel of Mercy
/wiki/Abigail_Wright_(Earth-616), Kali
/wiki/Abigail_Wright_(Earth-616),
/wiki/Abner_Doolittle_(Earth-616),Brother Wonderful
/wiki/Abner_Jenkins_(Earth-616),Matthew "Matt" Davis
/wiki/Abner_Jenkins_(Earth-616), Aaron Jeffries
/wiki/Abner_Jenkins_(Earth-616), Beetle
/wiki/Abner_Jenkins_(Earth-616), MACH-1
/wiki/Abner_Jenkins_(Earth-616), MACH-2
/wiki/Abner_Jenkins_(Earth-616), MACH-3
/wiki/Abner_Jenkins_(Earth-616), MACH-IV
/wiki/Abner_Jenkins_(Earth-616), MACH-V
/wiki/Abner_Jenkins_(Earth-616),
/wiki/Abraham_Adamson_(Earth-616),Prof. Abraham Adamson
/wiki/Abraham_Beame_(Earth-616),Mayor Beame
/wiki/Abraham_Brown_(Earth-616),Black Tiger
/wiki/Abraham_Erskine_(Earth-616),Doctor Reinstein
/wiki/Abraham_Erskine_(Earth-616), Professor Reinstein
/wiki/Abraham_Erskine_(Earth-616),
/wiki/Abraham_Lincoln_(Earth-616),President Lincoln; Abe Lincoln
/wiki/Absolon_Mercator_(Earth-616),Mr. M
/wiki/Absynthia_van_Mort_(Earth-616),Cindy von Mort
/wiki/Abu_Ho_Dadi_(Earth-616),Prince of Rogues
/wiki/Abu_M%C5%ABs%C4%81_J%C4%81bir_ibn_Hayy%C4%81n_al-Azdi_(Earth-616),Jabir ibn Hayyan
/wiki/Abu_M%C5%ABs%C4%81_J%C4%81bir_ibn_Hayy%C4%81n_al-Azdi_(Earth-616), جابر بن حيان 
/wiki/Abu_M%C5%ABs%C4%81_J%C4%81bir_ibn_Hayy%C4%81n_al-Azdi_(Earth-616), لرجل الثاني
/wiki/Abwama_(Earth-616),Aswama
/wiki/Abyss_(Entity)_(Earth-616),The Darkness Inside the Darkness
/wiki/Abyss_(Entity)_(Earth-616), The End and the Beginning
/wiki/Abyss_(Entity)_(Earth-616), The God of the Null
/wiki/Abyss_(Entity)_(Earth-616), The Lord of Shadows
/wiki/Abyss_(Entity)_(Earth-616), Nameless Father
/wiki/Abyss_(Entity)_(Earth-616),
/wiki/Ace_Fenton_(Earth-616),Ace Fester
/wiki/Ace_Spencer_(Earth-616),
/wiki/Ace_Turmbull_(Earth-616),Two-Gun Kid
/wiki/Aces_Wilde_(Earth-616),Ace
/wiki/Achebe_(Earth-616),
/wiki/Achilles_(Earth-616),
/wiki/Acroyear_(Earth-616),King Acroyear
/wiki/Actor_(Spy)_(Earth-616),Nikita Khrushchev
/wiki/Actor_(Spy)_(Earth-616), Sir Reginald
/wiki/Actor_(Spy)_(Earth-616), Tony Stark
/wiki/Actor_(Spy)_(Earth-616), Numerous others whom he has impersonated
/wiki/Adahm_(Earth-616),Numerous demeaning nicknames given him by Batroc
/wiki/Adam_(Earth-616),
/wiki/Adam_Blackveil_(Earth-616),Adam
/wiki/Adam_Blackveil_(Earth-616), "Blackveil"
/wiki/Adam_Brashear_(Earth-616),Magnificent Master of Might
/wiki/Adam_Brashear_(Earth-616), The Man of Marvels
/wiki/Adam_Brashear_(Earth-616),
/wiki/Adam_Brigman_(Earth-616),Dr. Adam Brigman
/wiki/Adam_Gulliver_(Earth-616),
/wiki/Adam_II_(Earth-616),William Nasland III
/wiki/Adam_II_(Earth-616), impersonated Captain America
/wiki/Adam_K%27ad-Mon_(Earth-616),Adam
/wiki/Adam_K%27ad-Mon_(Earth-616), Spyros
/wiki/Adam_K%27ad-Mon_(Earth-616), Man-Thing
/wiki/Adam_Kipiniak_(Earth-616),
/wiki/Adam_Neramani_(Earth-616),Ascendant One
/wiki/Adam_Neramani_(Earth-616), Disciple of the Claw
/wiki/Adam_Neramani_(Earth-616), Forsaken One
/wiki/Adam_Neramani_(Earth-616), X-Treme
/wiki/Adam_Neramani_(Earth-616), Burning Blood
/wiki/Adam_Neramani_(Earth-616), Destroyer of Life
/wiki/Adam_Neramani_(Earth-616),
/wiki/Adam_Torchia_(Earth-616),
/wiki/Adam_Warlock_(Earth-616),Adam Magus
/wiki/Adam_Warlock_(Earth-616), Avatar of Life
/wiki/Adam_Warlock_(Earth-616), Avenging Hand of Light
/wiki/Adam_Warlock_(Earth-616), The Deliverer
/wiki/Adam_Warlock_(Earth-616), Demon
/wiki/Adam_Warlock_(Earth-616), God Slayer
/wiki/Adam_Warlock_(Earth-616), Golden Gladiator
/wiki/Adam_Warlock_(Earth-616), Him
/wiki/Adam_Warlock_(Earth-616), Jake Miller
/wiki/Adam_Warlock_(Earth-616), Master of all Souls
/wiki/Adam_Warlock_(Earth-616), Mr. Smith
/wiki/Adam_Warlock_(Earth-616), Patient Vol 1 6457987
/wiki/Adam_Warlock_(Earth-616), Savior
/wiki/Adam_Warlock_(Earth-616), Subject X-31
/wiki/Adam_Warlock_(Earth-616), Ultimate Avenger
/wiki/Adam_Warlock_(Earth-616), Ultron
/wiki/Adam_Warlock_(Earth-616),
/wiki/Adelynn_Duquesne_(Earth-616),
/wiki/Adi_(Earth-616),
/wiki/Adolf_Hitler_(Earth-616),Hate-Monger
/wiki/Adolf_Hitler_(Earth-616), Der Führer
/wiki/Adolf_Hitler_(Earth-616), The Führer
/wiki/Adolf_Hitler_(Earth-616),
/wiki/Adolf_Impossible_(Earth-616),The Impossible Boy
/wiki/Adolphus_(Earth-616),Dolph
/wiki/Adomox_(Earth-616),Nova
/wiki/Adonis_(Earth-616),Don A. Donis
/wiki/Adora_(Earth-616),
/wiki/Adria_(Earth-616),Sylvia Nettlebaum
/wiki/Adria_(Earth-616), The Witch
/wiki/Adrian_Lynn_(Earth-616),She-Hulk
/wiki/Adrian_Toomes_(Earth-616),Nicknames:Buzzard
/wiki/Adrian_Toomes_(Earth-616),
/wiki/Adriana_Soria_(Earth-616),Queen
/wiki/Adriana_Soria_(Earth-616), the Mutant Queen
/wiki/Adriana_Soria_(Earth-616), Ana Soria
/wiki/Adriana_Soria_(Earth-616),
/wiki/Adrienne_Bowen_(Earth-616),None
/wiki/Adur_(Earth-616),Ruler of Fire
/wiki/Adva_(Earth-616),Goddess of Portals and Knowledge
/wiki/Adversary_(Earth-616),The Adversary
/wiki/Adversary_(Earth-616), Naze
/wiki/Adversary_(Earth-616),
/wiki/Aegir_(Earth-616),
/wiki/Aegis_(Proemial_God)_(Earth-616),Lady of All Sorrows
/wiki/Ael-Dan_(Earth-616),General Ael-Dan
/wiki/Aelfric_(Earth-616),
/wiki/Aelfyre_Whitemane_(Earth-616),
/wiki/Aerivar_XVIII_(Earth-616),
/wiki/Aethra_(Earth-616),Queen Aethra
/wiki/Aftermath_(Sleeper)_(Earth-616),Third Sleeper
/wiki/Agamemnon_(Mythology)_(Earth-616),King Agamemnon
/wiki/Agamotto_(Earth-616),Light of Truth
/wiki/Agamotto_(Earth-616), Agamotto the All Seeing
/wiki/Agamotto_(Earth-616), Agomotto
/wiki/Agamotto_(Earth-616), All Seeing
/wiki/Agamotto_(Earth-616), impersonated Ancient One
/wiki/Agamotto_(Earth-616), Hoggoth
/wiki/Agamotto_(Earth-616), others
/wiki/Agatha_Harkness_(Earth-616),
/wiki/Agathon_(Earth-616),Formerly "Agathon
/wiki/Agathon_(Earth-616), Grand marshal of Hell"
/wiki/Aged_Genghis_(Earth-616),The Genghis
/wiki/Aged_Genghis_(Earth-616), Exalted One
/wiki/Agent_Anesthesia_(Earth-616),Agent Anesthesia
/wiki/Agent_Anesthesia_(Earth-616),
/wiki/Agent_Axis_(Earth-616),Pterorist
/wiki/Agent_Axis_(Earth-616), Schmidt
/wiki/Agent_Crimson_(Earth-616),Crimson
/wiki/Agent_Farber_(Earth-616),Agent Farber
/wiki/Agent_Syn_(Earth-616),Agent Synergon
/wiki/Agent_X_(Nijo)_(Earth-616),Alex Hayden
/wiki/Agent_X_(Nijo)_(Earth-616),
/wiki/Aggamon_(Earth-616),
/wiki/Agnes_de_Chastillon_(Earth-616),Agnes de la Fère
/wiki/Agnes_de_Chastillon_(Earth-616), the Mistress of Death
/wiki/Agnes_de_Chastillon_(Earth-616), The Fighter
/wiki/Agnes_de_Chastillon_(Earth-616),
/wiki/Agony_(Tess)_(Earth-616),Agony
/wiki/Agu_(Earth-616),Agu the Giant
/wiki/Ahmad_Azis_(Earth-616),
/wiki/Ahmad_Rasfanjani_(Earth-616),The Mountain
/wiki/Ahmet_Abdol_(Earth-616),Living Pharaoh
/wiki/Ahmet_Abdol_(Earth-616), Living Planet
/wiki/Ahmet_Abdol_(Earth-616), Juggernaut
/wiki/Ahqlau_(Earth-616),Ahalau
/wiki/Ahqlau_(Earth-616),
/wiki/Ahriman_(Earth-616),Angra-Mainyu; "chaotic spirit"
/wiki/Ahriman_(Earth-616),Possibly Ohriman
/wiki/Ahriman_(Earth-616),
/wiki/Ahura_Boltagon_(Earth-616),Ahura Boltblackagar
/wiki/Ahura_Boltagon_(Earth-616),
/wiki/Ahura_Mazda_(Earth-616),Hura-Maztha (seemingly Hybori name circa 13
/wiki/Ahura_Mazda_(Earth-616),000 BC)
/wiki/Ahura_Mazda_(Earth-616), Auramazda (in Old Persian)
/wiki/Ahura_Mazda_(Earth-616), Aramazd (in Armenian)
/wiki/Ahura_Mazda_(Earth-616), Armazi (in Georgian)
/wiki/Ahura_Mazda_(Earth-616),
/wiki/Ai_Apaec_(Earth-616),The Decapitator
/wiki/Ai_Apaec_(Earth-616),
/wiki/Ai_Apaec_(Earth-616),
/wiki/Aiden_Gillespie_(Earth-616),"Strong Like Bull"
/wiki/Aiden_Gillespie_(Earth-616), "Axe Bro"
/wiki/Aiden_Gillespie_(Earth-616), "Big Red"
/wiki/Aiden_Gillespie_(Earth-616),
/wiki/Aikku_Jokinen_(Earth-616),Pod
/wiki/Aikku_Jokinen_(Earth-616), Enigma
/wiki/Aikku_Jokinen_(Earth-616),
/wiki/Aiko_Miyazaki_(Earth-616),
/wiki/Air-Walker_(Automaton)_(Earth-616),Gabriel
/wiki/Aislinn_(Earth-616),Dr. Ellen Mallory
/wiki/Aislinn_(Earth-616), Iron Man (never actually named this)
/wiki/Ajak_(Earth-616),Ajak Of The Eternals
/wiki/Ajak_(Earth-616), Ajak Tecumotzin
/wiki/Ajak_(Earth-616), Ajax
/wiki/Ajak_(Earth-616), Ajax the Greater
/wiki/Ajak_(Earth-616), He Who Speaks to Celestials
/wiki/Ajak_(Earth-616), He Who Talks with Celestials
/wiki/Ajak_(Earth-616), "Long-Winded"
/wiki/Ajak_(Earth-616), Lord of Flight
/wiki/Ajak_(Earth-616), Tecumotzin
/wiki/Ajak_(Earth-616),
/wiki/Ajax_(Greek_Legend)_(Earth-616),Great Ajax
/wiki/Ajax_(Greek_Legend)_(Earth-616), Ajax the Greater
/wiki/Ajax_(Greek_Legend)_(Earth-616),
/wiki/Ajax_the_Lesser_(Earth-616),Ajax the Lesser
/wiki/Ajay_Roy_(Earth-616),
/wiki/Ajujo_(Earth-616),
/wiki/Ajysyt_(Earth-616),
/wiki/Akhirom_(Earth-616),The Lion of Shem
/wiki/Akihiro_(Earth-616),Editorial Names:Formerly Dark Wolverine
/wiki/Akihiro_(Earth-616), Daken: Dark WolverineOther Aliases:Boy Wonder
/wiki/Akihiro_(Earth-616), Daken Akihiro
/wiki/Akihiro_(Earth-616), Horseman of Death
/wiki/Akihiro_(Earth-616), Kid-Wolverine
/wiki/Akihiro_(Earth-616), Last of the Mohawkians
/wiki/Akihiro_(Earth-616), "Mongrel"
/wiki/Akihiro_(Earth-616),
/wiki/Al_Stargrom_(Earth-616),Major Al Stargrom
/wiki/Al%27Arok_(Earth-616),Tallin Pay
/wiki/Al%27Laxis_(Earth-616),Philosopher Supreme of the Planet Quintar
/wiki/Aladdin_(Earth-616),Baba
/wiki/Alain_Racine_(Earth-616),Peregrine
/wiki/Alain_Racine_(Earth-616),
/wiki/Alaisa_Ruatha_Pethnan_(Earth-616),Princess Alaisa
/wiki/Alak-Rah_(Earth-616),The Void Spider
/wiki/Alan_Dakor_(Earth-616),
/wiki/Alan_Dakor_(Earth-616), Dakor the Magician
/wiki/Alan_Dakor_(Earth-616), Bajah
/wiki/Alan_Dakor_(Earth-616), the Magical Detective
/wiki/Alan_Dakor_(Earth-616), Man of Mystery
/wiki/Alan_Dakor_(Earth-616), Detective Magician
/wiki/Alan_Desmond_(Earth-616),Agent 13
/wiki/Alan_Heinman_(Earth-616),Professor Heinman
/wiki/Alan_Heinman_(Earth-616), Mister Heinman
/wiki/Alana_Jobson_(Earth-616),Sara Ehret
/wiki/Alana_Jobson_(Earth-616),
/wiki/Alaris_(Earth-616),The Badger
/wiki/Alaris_(Earth-616), Royal Guard
/wiki/Alaris_(Earth-616),
/wiki/Alban_Schnitzler_(Earth-616),Captain Schnitzler; Mein Kapitan
/wiki/Albert_(Earth-616),Editorial Names:iWolverineOther Aliases:Wolverine
/wiki/Albert_(Earth-616),
/wiki/Albert_Jones_(Slow_Motion)_(Earth-616),Slo-Mo Jones
/wiki/Albert_Malik_(Earth-616),Senator Joseph McRooter
/wiki/Albert_Poole_(The_Hulk)_(Earth-616),Dr. Al Poole
/wiki/Albert_Reilly_(Earth-616),
/wiki/Alberto_Gonzalez_(Earth-616),
/wiki/Albino_(Istvan)_(Earth-616),The Accursed Albino
/wiki/Albrecht_Kerfoot_(Earth-616),Prof. Hamilton
/wiki/Albri_Leiricgrie_(Earth-616),The Cobra
/wiki/Alda_Huxley_(Earth-616),Doctor Alda Huxley
/wiki/Aldo_Ferro_(Earth-616),Vole
/wiki/Aldo_Ferro_(Earth-616), Topo Siciliano
/wiki/Aldo_Ferro_(Earth-616), Sicilian Mouse
/wiki/Aldo_Zane_(Earth-616),Dr. Stanley Zane
/wiki/Aldrif_Odinsdottir_(Earth-616),Editorial Names:Angela: Asgard's Assassin
/wiki/Aldrif_Odinsdottir_(Earth-616), Angela: Queen of HelNicknames:Anj
/wiki/Aldrif_Odinsdottir_(Earth-616),Other Aliases:Aldrif Odinspawn
/wiki/Aldrif_Odinsdottir_(Earth-616), Hunt-Mistress
/wiki/Aldrif_Odinsdottir_(Earth-616), Hunter Angel
/wiki/Aldrif_Odinsdottir_(Earth-616), Hunter of the Heavens
/wiki/Aldrif_Odinsdottir_(Earth-616), Hunter Queen
/wiki/Aldrif_Odinsdottir_(Earth-616), Leader of the Hunt
/wiki/Aldrif_Odinsdottir_(Earth-616), Odinsdottir
/wiki/Aldrif_Odinsdottir_(Earth-616),
/wiki/Alec_Eiffel_(Earth-616),Mandarin Three
/wiki/Alec_Eiffel_(Earth-616), Mandarin-Three
/wiki/Alec_Eiffel_(Earth-616), the Fascist Man Alive
/wiki/Alecto_(Furies)_(Earth-616),Ember the Maiden
/wiki/Alecto_(Furies)_(Earth-616),
/wiki/Aleisha_Bennett_(Earth-616),Aleisha Walker
/wiki/Aleister_Ravenna_(Earth-616),Germain Royce
/wiki/Alejandra_Jones_(Earth-616),
/wiki/Alejandro_Montoya_(Earth-616),"El Águila"; "The Eagle" (English for "El Águila")
/wiki/Alejandro_Montoya_(Earth-616), "The Master"
/wiki/Aleksander_Lukin_(Earth-616),Alek
/wiki/Aleksander_Lukin_(Earth-616), General Lukin
/wiki/Aleksander_Lukin_(Earth-616), Herr Skull
/wiki/Aleksander_Lukin_(Earth-616),
/wiki/Aleksandra_Nikolaevna_(Earth-616),
/wiki/Aleksei_Sytsevich_(Earth-616),Nicknames:Alex
/wiki/Aleksei_Sytsevich_(Earth-616), Big Horn Guy
/wiki/Aleksei_Sytsevich_(Earth-616),Other Aliases:Aleksei Popov
/wiki/Aleksei_Sytsevich_(Earth-616), Alex O'Hirn
/wiki/Aleksei_Sytsevich_(Earth-616), Mecha-Rhino
/wiki/Aleksei_Sytsevich_(Earth-616), Mr. Hornman
/wiki/Aleksei_Sytsevich_(Earth-616),
/wiki/Aleksey_Lebedev_(Earth-616),
/wiki/Alestaire_Grunch_(Earth-616),Alestaire Finchley
/wiki/Alex_Wilder_(Earth-616),A-Wild
/wiki/Alex_Wilder_(Earth-616), Childish Gambino
/wiki/Alex_Wilder_(Earth-616),
/wiki/Alex_Wildman_(Earth-616),
/wiki/Alexa_Lukin_(Earth-616),Night Witch
/wiki/Alexander_Aaron_(Earth-616),Alex
/wiki/Alexander_Aaron_(Earth-616), Alexander Ares-Son
/wiki/Alexander_Aaron_(Earth-616), Billy
/wiki/Alexander_Aaron_(Earth-616), Ares
/wiki/Alexander_Aaron_(Earth-616), God of Dread
/wiki/Alexander_Aaron_(Earth-616), God of Fear
/wiki/Alexander_Aaron_(Earth-616),
/wiki/Alexander_Bont_(Earth-616),Kingpin
/wiki/Alexander_Bont_(Earth-616), The Big Bont
/wiki/Alexander_Flynn_(Earth-616),
/wiki/Alexander_Gentry_(Earth-616),Alex
/wiki/Alexander_Gentry_(Earth-616),
/wiki/Alexander_Nevsky_(Earth-616),Alex Niven
/wiki/Alexander_of_Macedon_(Earth-616),
/wiki/Alexander_Pierce_(Earth-616),
/wiki/Alexander_Power_(Earth-616),Destroyer
/wiki/Alexander_Power_(Earth-616), Smart Alex
/wiki/Alexander_Power_(Earth-616), Gee
/wiki/Alexander_Power_(Earth-616), Powerpax
/wiki/Alexander_Power_(Earth-616), Powerhouse
/wiki/Alexander_Power_(Earth-616), Zero-G
/wiki/Alexander_Power_(Earth-616), Mass Master
/wiki/Alexander_Power_(Pseudoplasm)_(Earth-616),Mass Master
/wiki/Alexander_Summers_(Earth-616),Editorial Names:Mutant XOther Aliases:Alex Blanding
/wiki/Alexander_Summers_(Earth-616), Goblin Prince
/wiki/Alexander_Summers_(Earth-616), Magistrate Summers
/wiki/Alexander_Summers_(Earth-616),
/wiki/Alexander_Summers_(X-Sentinel)_(Earth-616),Alex Summers
/wiki/Alexander_van_Tilburg_(Earth-616),
/wiki/Alexandra_Draguno_(Earth-616),Alex Draguno
/wiki/Alexei_Ganger_(Earth-616),
/wiki/Alexei_Kravinoff_(Earth-616),Nicknames:Alyosha Trouble Kravinoff
/wiki/Alexei_Kravinoff_(Earth-616), Aly
/wiki/Alexei_Kravinoff_(Earth-616), Hollywood
/wiki/Alexei_Kravinoff_(Earth-616),Other Aliases:Al Kraven
/wiki/Alexei_Kravinoff_(Earth-616),
/wiki/Alexei_Romanov_(Earth-616),Alex Romanoff
/wiki/Alexei_Romanov_(Earth-616), Alexei Manorovsky
/wiki/Alexei_Vazhin_(Earth-616),
/wiki/Alexi_Cronos_(Earth-616),
/wiki/Alexi_Garnoff_(Earth-616),Holy Ghost
/wiki/Alexi_Shostakov_(Earth-616),Ronin
/wiki/Alexi_Shostakov_(LMD)_(Earth-616), IV
/wiki/Alexis_(Earth-616),
/wiki/Alexus_(Earth-616),Prince of Power; Jellyfish
/wiki/Alfeo_Spinosa_(Earth-616),Cardinal Alfeo Spinosa
/wiki/Alfie_(Fatboys)_(Earth-616),Straight Arrow
/wiki/Alflyse_(Earth-616),
/wiki/Alfred_Coppersmith_(Earth-616),Alf
/wiki/Alfred_Coppersmith_(Earth-616), "Aspirin Killer"
/wiki/Alfred_Gray_(Earth-616),General Gray
/wiki/Alfredo_Morelli_(Earth-616),Kingpin
/wiki/Alfredo_Morelli_(Earth-616), Richard Fisk
/wiki/Alfredo_Morelli_(Earth-616), Gauntlet
/wiki/Algrim_(Earth-616),Algrim the Strong
/wiki/Algrim_(Earth-616), Algrim the Elf
/wiki/Algrim_(Earth-616), Valgoth
/wiki/Alhambra_(Earth-616),
/wiki/Ali_Kokmen_(Earth-616),Agent Kokmen
/wiki/Alice_Hayes_(Earth-616),Mutant
/wiki/Alice_Hayes_(Earth-616),
/wiki/Alice_Hoffman_(Earth-616),Hanoi Alice
/wiki/Alice_MacAllister_(Earth-616),Dazzler
/wiki/Alice_MacAllister_(Earth-616), Rogue
/wiki/Alice_MacAllister_(Earth-616), Wolverine
/wiki/Alice_MacAllister_(Earth-616), Storm
/wiki/Alice_MacAllister_(Earth-616), Polaris
/wiki/Alice_MacAllister_(Earth-616), Havok
/wiki/Alice_MacAllister_(Earth-616), Omega Sentinel
/wiki/Alice_Nugent_(Earth-616),
/wiki/Alice_Springs_(Earth-616),Taz (her movie role)
/wiki/Alice_Taylor_(Earth-616),Grow-Gal
/wiki/Alice_Taylor_(Earth-616),
/wiki/Alicia_Masters_(Earth-616),
/wiki/Alim_Halladah_(Earth-616),
/wiki/Alisa_Tager_(Earth-616),Cypher (erroneously
/wiki/Alisa_Tager_(Earth-616),
/wiki/Alison_Blaire_(Earth-616),Agent Blaire
/wiki/Alison_Blaire_(Earth-616), Alison Brown
/wiki/Alison_Blaire_(Earth-616), Buzzler
/wiki/Alison_Blaire_(Earth-616), La de los patinetes que canta
/wiki/Alison_Blaire_(Earth-616), Dazz
/wiki/Alison_Blaire_(Earth-616), Dazzler
/wiki/Alison_Blaire_(Earth-616), Disco Dazzler
/wiki/Alison_Blaire_(Earth-616), Dolores Rudolph
/wiki/Alison_Blaire_(Earth-616), "Lightengale
/wiki/Alison_Blaire_(Earth-616), Sandy Blossom
/wiki/Alison_Blaire_(Earth-616), Skippy
/wiki/Alison_Blaire_(Earth-616), "Songbird"
/wiki/Alison_Blaire_(Earth-616),
/wiki/Alistaire_Smythe_(Earth-616),Impersonations:Eli Flosom
/wiki/Alistaire_Smythe_(Earth-616),
/wiki/Alistaire_Stuart_(Earth-616),
/wiki/Alix_Buchanan_(Earth-616),Mrs. Buchanan
/wiki/Alkali_Ike_(Earth-616),The Ghost of the Mystery Mine
/wiki/Alkhema_(Earth-616),Alkhema-2
/wiki/Alkhema_(Earth-616), War Toy
/wiki/Alkhema_(Earth-616),
/wiki/Alkss_II_(Earth-616),Alice Warner
/wiki/Alkss_II_(Earth-616),
/wiki/All-Black_(Klyntar)_(Earth-616),All-Black the Necroverse
/wiki/All-Black_(Klyntar)_(Earth-616), The Annihilablade
/wiki/All-Black_(Klyntar)_(Earth-616), Annihilablade the Planet Cleaver
/wiki/All-Black_(Klyntar)_(Earth-616), The Godslayer
/wiki/All-Black_(Klyntar)_(Earth-616), The Necroblade
/wiki/All-Black_(Klyntar)_(Earth-616), The Necrosword
/wiki/All-Black_(Klyntar)_(Earth-616), The Proto-Symbiote
/wiki/All-Black_(Klyntar)_(Earth-616),
/wiki/All-Blud_(Earth-616),Lord All-Blud the Inexorable
/wiki/All-Mother_(Midgard_Vanir_Priesthood)_(Earth-616),High priestess
/wiki/All-Mother_(Midgard_Vanir_Priesthood)_(Earth-616), all-mother
/wiki/Allan_Lewis_(Earth-616),Scoop
/wiki/Allan-a-Dale_(Earth-616),Alan A'Hale
/wiki/Allene_Green_(Earth-616),Jerky Squirrel Girl
/wiki/Allene_Green_(Earth-616), Duplicate Squirrel Girl
/wiki/Allene_Green_(Earth-616),
/wiki/Aloysius_Jamesly_(Earth-616),Aloysius R. Jamesly
/wiki/Aloysius_Kare_(Earth-616),Dazii; Alan Krandal; Allan Krandell; Dazii Aloysius Kare; Danzii Kane
/wiki/Alpha_(Mutant)_(Earth-616),
/wiki/Alpha_(Sentinel)_(Earth-616),Editorial Names:0101
/wiki/Alphonse_Scarpetti_(Earth-616),Mr. Scarpetti
/wiki/Alphonso_Mackenzie_(Earth-616),
/wiki/Althea_Green_(Earth-616),
/wiki/Alton_Clark_(Earth-616),Detective Clark
/wiki/Alva_Phillips_(Earth-616),Looter
/wiki/Alvin_Barnes_(Earth-616),Private Barnes
/wiki/Alvin_Martinike_(Earth-616),The Big Guy
/wiki/Alvin_Watts_(Earth-616),Brother Al
/wiki/Alvise_Gianus_(Earth-616),
/wiki/Alysande_Stuart_(Earth-616),
/wiki/Alyssa_Moy_(Earth-616),Alyssa Moy-Castle
/wiki/Alyssa_Moy_(Earth-616), Aunt Alyssa
/wiki/Alyssa_Moy_(Earth-616),
/wiki/Amadeus_Cho_(Earth-616),Editorial Names:Formerly Incredible Hulk
/wiki/Amadeus_Cho_(Earth-616), Totally Awesome HulkOther Aliases:Amadeus-Hulk
/wiki/Amadeus_Cho_(Earth-616), Amadeus Park
/wiki/Amadeus_Cho_(Earth-616), Ammy
/wiki/Amadeus_Cho_(Earth-616), Brawnhammer
/wiki/Amadeus_Cho_(Earth-616), Chulk
/wiki/Amadeus_Cho_(Earth-616), Hair-Gel Hulk
/wiki/Amadeus_Cho_(Earth-616), Hulk
/wiki/Amadeus_Cho_(Earth-616), Kid-Hulk
/wiki/Amadeus_Cho_(Earth-616), Mamadeus
/wiki/Amadeus_Cho_(Earth-616), Mastermind Excello
/wiki/Amadeus_Cho_(Earth-616), Prince of Power
/wiki/Amadeus_Cho_(Earth-616), 'That Smart Kid Who Hangs out With Hercules'
/wiki/Amadeus_Cho_(Earth-616), Worldbreaker
/wiki/Amadeus_Cho_(Earth-616),
/wiki/Amahl_Farouk_(Earth-616),Shadow King
